index,site_path_timestamp,floor,x,y
1794,5d2709b303f801723c327472_ec9f3bbadfdd3464ed3ddf28_0000000036255,1,117.94032,89.86227
1795,5d2709b303f801723c327472_ec9f3bbadfdd3464ed3ddf28_0000000049257,1,129.62354,92.0065
1796,5d2709b303f801723c327472_ec9f3bbadfdd3464ed3ddf28_0000000059524,1,137.12077,95.29364
1797,5d2709b303f801723c327472_ec9f3bbadfdd3464ed3ddf28_0000000071384,1,145.56224,93.708275
1798,5d2709b303f801723c327472_ec9f3bbadfdd3464ed3ddf28_0000000094627,1,153.86568,94.21542
1799,5d2709b303f801723c327472_ec9f3bbadfdd3464ed3ddf28_0000000104950,1,161.98436,96.130974
1800,5d2709b303f801723c327472_ec9f3bbadfdd3464ed3ddf28_0000000116494,1,165.41315,103.89476
1801,5d2709b303f801723c327472_ec9f3bbadfdd3464ed3ddf28_0000000123382,1,165.41315,103.89476
1802,5d2709b303f801723c327472_ec9f3bbadfdd3464ed3ddf28_0000000133318,1,170.90454,94.88488
1803,5d2709b303f801723c327472_ec9f3bbadfdd3464ed3ddf28_0000000139510,1,170.90454,94.88488
1804,5d2709b303f801723c327472_ec9f3bbadfdd3464ed3ddf28_0000000149662,1,179.55038,96.28469
1805,5d2709b303f801723c327472_ec9f3bbadfdd3464ed3ddf28_0000000160515,1,189.1747,98.230225
1806,5d2709b303f801723c327472_eeb5b1d0e23c0675e095b98a_0000000000008,1,43.85813,66.683235
1807,5d2709b303f801723c327472_eeb5b1d0e23c0675e095b98a_0000000010736,1,44.203598,77.13296
1808,5d2709b303f801723c327472_eeb5b1d0e23c0675e095b98a_0000000027964,1,44.203598,77.13296
1809,5d2709b303f801723c327472_eeb5b1d0e23c0675e095b98a_0000000033841,1,44.203598,77.13296
1810,5d2709b303f801723c327472_eeb5b1d0e23c0675e095b98a_0000000047779,1,45.2074,86.25109
1811,5d2709b303f801723c327472_eeb5b1d0e23c0675e095b98a_0000000062511,1,54.294914,89.57184
1812,5d2709b303f801723c327472_eeb5b1d0e23c0675e095b98a_0000000074811,1,52.850266,92.45065
1813,5d2709b303f801723c327472_eeb5b1d0e23c0675e095b98a_0000000087635,1,61.18917,92.551926
1814,5d2709b303f801723c327472_2bf1ea3f5895fbdadd5b4a74_0000000000006,2,67.78195,79.55299
1815,5d2709b303f801723c327472_2bf1ea3f5895fbdadd5b4a74_0000000012052,2,65.78824,71.567986
1816,5d2709b303f801723c327472_2bf1ea3f5895fbdadd5b4a74_0000000028414,2,62.187702,67.15857
1817,5d2709b303f801723c327472_2bf1ea3f5895fbdadd5b4a74_0000000041181,2,58.53081,63.31457
1818,5d2709b303f801723c327472_2bf1ea3f5895fbdadd5b4a74_0000000054005,2,47.52306,59.298157
1819,5d2709b303f801723c327472_2bf1ea3f5895fbdadd5b4a74_0000000063603,2,44.724064,59.539078
1820,5d2709b303f801723c327472_2bf1ea3f5895fbdadd5b4a74_0000000070985,2,46.338997,50.15819
1821,5d2709b303f801723c327472_2bf1ea3f5895fbdadd5b4a74_0000000082838,2,41.976624,40.200207
1822,5d2709b303f801723c327472_2bf1ea3f5895fbdadd5b4a74_0000000092676,2,40.301926,35.188255
1823,5d2709b303f801723c327472_2bf1ea3f5895fbdadd5b4a74_0000000107767,2,32.66079,36.561863
1824,5d2709b303f801723c327472_2bf1ea3f5895fbdadd5b4a74_0000000124407,2,31.093273,43.627224
1825,5d2709b303f801723c327472_2bf1ea3f5895fbdadd5b4a74_0000000139188,2,33.375645,43.456215
1826,5d2709b303f801723c327472_2bf1ea3f5895fbdadd5b4a74_0000000150025,2,35.031384,50.36613
1827,5d2709b303f801723c327472_2bf1ea3f5895fbdadd5b4a74_0000000160614,2,40.27736,56.93729
1828,5d2709b303f801723c327472_346bf8f7f1c62bcb4cd6e307_0000000000006,2,34.6947,62.704487
1829,5d2709b303f801723c327472_346bf8f7f1c62bcb4cd6e307_0000000005162,2,36.87733,66.47717
1830,5d2709b303f801723c327472_346bf8f7f1c62bcb4cd6e307_0000000011059,2,36.20926,70.28917
1831,5d2709b303f801723c327472_346bf8f7f1c62bcb4cd6e307_0000000020302,2,36.98412,76.2418
1832,5d2709b303f801723c327472_346bf8f7f1c62bcb4cd6e307_0000000032235,2,43.555164,86.99124
1833,5d2709b303f801723c327472_346bf8f7f1c62bcb4cd6e307_0000000040054,2,47.014988,89.281845
1834,5d2709b303f801723c327472_4ff5b9152353b3dc458992fa_0000000000007,2,33.489517,54.707317
1835,5d2709b303f801723c327472_4ff5b9152353b3dc458992fa_0000000005421,2,33.65538,58.147854
1836,5d2709b303f801723c327472_4ff5b9152353b3dc458992fa_0000000014220,2,38.772243,62.697445
1837,5d2709b303f801723c327472_4ff5b9152353b3dc458992fa_0000000024285,2,36.87733,66.47717
1838,5d2709b303f801723c327472_4ff5b9152353b3dc458992fa_0000000033129,2,36.20926,70.28917
1839,5d2709b303f801723c327472_4ff5b9152353b3dc458992fa_0000000040015,2,36.98412,76.2418
1840,5d2709b303f801723c327472_4ff5b9152353b3dc458992fa_0000000048100,2,36.98412,76.2418
1841,5d2709b303f801723c327472_4ff5b9152353b3dc458992fa_0000000058559,2,43.555164,86.99124
1842,5d2709b303f801723c327472_4ff5b9152353b3dc458992fa_0000000070355,2,47.014988,89.281845
1843,5d2709b303f801723c327472_4ff5b9152353b3dc458992fa_0000000078507,2,53.890343,92.221985
1844,5d2709b303f801723c327472_4ff5b9152353b3dc458992fa_0000000089436,2,64.25884,89.64344
1845,5d2709b303f801723c327472_4ff5b9152353b3dc458992fa_0000000095595,2,68.37963,88.813896
1846,5d2709b303f801723c327472_4ff5b9152353b3dc458992fa_0000000103684,2,72.311035,89.836586
1847,5d2709b303f801723c327472_4ff5b9152353b3dc458992fa_0000000114640,2,80.037186,92.73392
1848,5d2709b303f801723c327472_4ff5b9152353b3dc458992fa_0000000132706,2,94.92304,95.89975
1849,5d2709b303f801723c327472_4ff5b9152353b3dc458992fa_0000000142226,2,98.996735,93.32238
1850,5d2709b303f801723c327472_4ff5b9152353b3dc458992fa_0000000149058,2,106.29803,92.98381
1851,5d2709b303f801723c327472_4ff5b9152353b3dc458992fa_0000000160377,2,111.97615,98.920204
1852,5d2709b303f801723c327472_4ff5b9152353b3dc458992fa_0000000168789,2,120.04651,100.38025
1853,5d2709b303f801723c327472_4ff5b9152353b3dc458992fa_0000000177487,2,130.0022,101.22196
1854,5d2709b303f801723c327472_4ff5b9152353b3dc458992fa_0000000185311,2,136.2177,102.30161
1855,5d2709b303f801723c327472_4ff5b9152353b3dc458992fa_0000000192836,2,144.491,103.24405
1856,5d2709b303f801723c327472_4ff5b9152353b3dc458992fa_0000000200826,2,153.0635,102.63646
1857,5d2709b303f801723c327472_4ff5b9152353b3dc458992fa_0000000211405,2,161.31529,103.58494
1858,5d2709b303f801723c327472_4ff5b9152353b3dc458992fa_0000000220904,2,171.51178,95.870895
1859,5d2709b303f801723c327472_4ff5b9152353b3dc458992fa_0000000231231,2,178.42728,103.780846
1860,5d2709b303f801723c327472_4ff5b9152353b3dc458992fa_0000000244184,2,186.51654,99.41123
1861,5d2709b303f801723c327472_4ff5b9152353b3dc458992fa_0000000262427,2,193.17111,105.41301
1862,5d2709b303f801723c327472_4ff5b9152353b3dc458992fa_0000000272886,2,202.02893,101.90201
1863,5d2709b303f801723c327472_4ff5b9152353b3dc458992fa_0000000283670,2,204.82726,100.225365
1864,5d2709b303f801723c327472_4ff5b9152353b3dc458992fa_0000000293133,2,206.86104,94.1866
1865,5d2709b303f801723c327472_4ff5b9152353b3dc458992fa_0000000308707,2,209.13612,88.00991
1866,5d2709b303f801723c327472_6ea1015ef1f27bbd15192eb6_0000000000007,2,38.109295,93.180115
1867,5d2709b303f801723c327472_6ea1015ef1f27bbd15192eb6_0000000008606,2,36.428253,98.71949
1868,5d2709b303f801723c327472_6ea1015ef1f27bbd15192eb6_0000000013525,2,39.565685,99.23138
1869,5d2709b303f801723c327472_6ea1015ef1f27bbd15192eb6_0000000021264,2,40.579704,93.005226
1870,5d2709b303f801723c327472_6ea1015ef1f27bbd15192eb6_0000000032902,2,43.555164,86.99124
1871,5d2709b303f801723c327472_6ea1015ef1f27bbd15192eb6_0000000045649,2,53.890343,92.221985
1872,5d2709b303f801723c327472_6ea1015ef1f27bbd15192eb6_0000000057321,2,64.25884,89.64344
1873,5d2709b303f801723c327472_6ea1015ef1f27bbd15192eb6_0000000063766,2,68.37963,88.813896
1874,5d2709b303f801723c327472_6ea1015ef1f27bbd15192eb6_0000000068942,2,72.311035,89.836586
1875,5d2709b303f801723c327472_6ea1015ef1f27bbd15192eb6_0000000077243,2,80.037186,92.73392
1876,5d2709b303f801723c327472_6ea1015ef1f27bbd15192eb6_0000000087976,2,87.06247,93.83573
1877,5d2709b303f801723c327472_6ea1015ef1f27bbd15192eb6_0000000100713,2,98.996735,93.32238
1878,5d2709b303f801723c327472_6ea1015ef1f27bbd15192eb6_0000000109891,2,109.3094,93.65505
1879,5d2709b303f801723c327472_6ea1015ef1f27bbd15192eb6_0000000117138,2,111.97615,98.920204
1880,5d2709b303f801723c327472_6ea1015ef1f27bbd15192eb6_0000000125429,2,126.200455,95.4968
1881,5d2709b303f801723c327472_6ea1015ef1f27bbd15192eb6_0000000134306,2,136.2177,102.30161
1882,5d2709b303f801723c327472_6ea1015ef1f27bbd15192eb6_0000000142946,2,144.491,103.24405
1883,5d2709b303f801723c327472_6ea1015ef1f27bbd15192eb6_0000000154239,2,153.0635,102.63646
1884,5d2709b303f801723c327472_6ea1015ef1f27bbd15192eb6_0000000164963,2,161.31529,103.58494
1885,5d2709b303f801723c327472_6ea1015ef1f27bbd15192eb6_0000000172470,2,162.75887,94.93957
1886,5d2709b303f801723c327472_6ea1015ef1f27bbd15192eb6_0000000183189,2,178.42728,103.780846
1887,5d2709b303f801723c327472_6ea1015ef1f27bbd15192eb6_0000000195715,2,185.12709,101.38218
1888,5d2709b303f801723c327472_6ea1015ef1f27bbd15192eb6_0000000205576,2,191.53893,101.14859
1889,5d2709b303f801723c327472_6ea1015ef1f27bbd15192eb6_0000000215458,2,195.37608,103.04025
1890,5d2709b303f801723c327472_6ea1015ef1f27bbd15192eb6_0000000237512,2,202.02893,101.90201
1891,5d2709b303f801723c327472_6ea1015ef1f27bbd15192eb6_0000000247856,2,206.87227,103.5048
1892,5d2709b303f801723c327472_6ea1015ef1f27bbd15192eb6_0000000256237,2,207.72176,110.58711
1893,5d2709b303f801723c327472_6ea1015ef1f27bbd15192eb6_0000000264158,2,209.8064,115.13367
1894,5d2709b303f801723c327472_6ea1015ef1f27bbd15192eb6_0000000269851,2,210.69734,119.30586
1895,5d2709b303f801723c327472_6ea1015ef1f27bbd15192eb6_0000000278953,2,209.8064,115.13367
1896,5d2709b303f801723c327472_6ea1015ef1f27bbd15192eb6_0000000286167,2,208.0974,113.02369
1897,5d2709b303f801723c327472_6ea1015ef1f27bbd15192eb6_0000000307335,2,208.0974,113.02369
1898,5d2709b303f801723c327472_6ea1015ef1f27bbd15192eb6_0000000317284,2,210.69734,119.30586
1899,5d2709b303f801723c327472_6ea1015ef1f27bbd15192eb6_0000000339517,2,208.8849,115.175766
1900,5d2709b303f801723c327472_ad228ceb56e37f3416a910a3_0000000000012,2,35.755684,32.194054
1901,5d2709b303f801723c327472_ad228ceb56e37f3416a910a3_0000000004794,2,32.66079,36.561863
1902,5d2709b303f801723c327472_ad228ceb56e37f3416a910a3_0000000008864,2,36.060635,39.937756
1903,5d2709b303f801723c327472_ad228ceb56e37f3416a910a3_0000000014450,2,36.060635,39.937756
1904,5d2709b303f801723c327472_ad228ceb56e37f3416a910a3_0000000019877,2,33.11003,39.99001
1905,5d2709b303f801723c327472_ad228ceb56e37f3416a910a3_0000000028366,2,35.031384,50.36613
1906,5d2709b303f801723c327472_ad228ceb56e37f3416a910a3_0000000034390,2,35.031384,50.36613
1907,5d2709b303f801723c327472_ad228ceb56e37f3416a910a3_0000000038254,2,36.709175,57.672157
1908,5d2709b303f801723c327472_ad228ceb56e37f3416a910a3_0000000046820,2,40.27736,56.93729
1909,5d2709b303f801723c327472_ad228ceb56e37f3416a910a3_0000000051149,2,38.772243,62.697445
1910,5d2709b303f801723c327472_ad228ceb56e37f3416a910a3_0000000055507,2,36.87733,66.47717
1911,5d2709b303f801723c327472_ad228ceb56e37f3416a910a3_0000000060691,2,36.20926,70.28917
1912,5d2709b303f801723c327472_ad228ceb56e37f3416a910a3_0000000067096,2,36.98412,76.2418
1913,5d2709b303f801723c327472_ad228ceb56e37f3416a910a3_0000000071742,2,36.98412,76.2418
1914,5d2709b303f801723c327472_ad228ceb56e37f3416a910a3_0000000080095,2,43.555164,86.99124
1915,5d2709b303f801723c327472_ad228ceb56e37f3416a910a3_0000000086851,2,43.555164,86.99124
1916,5d2709b303f801723c327472_ad228ceb56e37f3416a910a3_0000000091800,2,47.014988,89.281845
1917,5d2709b303f801723c327472_c50cc8ab7c5008f50a38e70d_0000000000007,2,185.22443,94.717834
1918,5d2709b303f801723c327472_c50cc8ab7c5008f50a38e70d_0000000009097,2,182.02927,93.35387
1919,5d2709b303f801723c327472_c50cc8ab7c5008f50a38e70d_0000000016858,2,178.3435,92.90014
1920,5d2709b303f801723c327472_c50cc8ab7c5008f50a38e70d_0000000026212,2,171.51178,95.870895
1921,5d2709b303f801723c327472_c50cc8ab7c5008f50a38e70d_0000000038194,2,160.43666,93.82567
1922,5d2709b303f801723c327472_c50cc8ab7c5008f50a38e70d_0000000054753,2,153.58894,96.070755
1923,5d2709b303f801723c327472_c50cc8ab7c5008f50a38e70d_0000000064712,2,141.45663,94.134315
1924,5d2709b303f801723c327472_c50cc8ab7c5008f50a38e70d_0000000073422,2,137.0179,93.43768
1925,5d2709b303f801723c327472_c50cc8ab7c5008f50a38e70d_0000000082598,2,126.200455,95.4968
1926,5d2709b303f801723c327472_c50cc8ab7c5008f50a38e70d_0000000093129,2,119.00831,91.96327
1927,5d2709b303f801723c327472_c50cc8ab7c5008f50a38e70d_0000000100995,2,112.175224,90.76066
1928,5d2709b303f801723c327472_c50cc8ab7c5008f50a38e70d_0000000116268,2,90.956726,86.284065
1929,5d2709b303f801723c327472_c50cc8ab7c5008f50a38e70d_0000000131115,2,78.86384,83.79157
1930,5d2709b303f801723c327472_c50cc8ab7c5008f50a38e70d_0000000140988,2,71.821335,84.44486
1931,5d2709b303f801723c327472_c50cc8ab7c5008f50a38e70d_0000000159495,2,67.29735,75.45826
1932,5d2709b303f801723c327472_c50cc8ab7c5008f50a38e70d_0000000174497,2,62.187702,67.15857
1933,5d2709b303f801723c327472_c50cc8ab7c5008f50a38e70d_0000000182640,2,58.53081,63.31457
1934,5d2709b303f801723c327472_c50cc8ab7c5008f50a38e70d_0000000193577,2,58.53081,63.31457
1935,5d2709b303f801723c327472_c50cc8ab7c5008f50a38e70d_0000000212459,2,53.95091,60.75526
1936,5d2709b303f801723c327472_c50cc8ab7c5008f50a38e70d_0000000224362,2,48.070435,56.800774
1937,5d2709b303f801723c327472_c50cc8ab7c5008f50a38e70d_0000000233908,2,46.338997,50.15819
1938,5d2709b303f801723c327472_c50cc8ab7c5008f50a38e70d_0000000243187,2,41.976624,40.200207
1939,5d2709b303f801723c327472_c50cc8ab7c5008f50a38e70d_0000000253322,2,32.66079,36.561863
1940,5d2709b303f801723c327472_c50cc8ab7c5008f50a38e70d_0000000259418,2,32.66079,36.561863
1941,5d2709b303f801723c327472_c50cc8ab7c5008f50a38e70d_0000000271765,2,32.66079,36.561863
1942,5d2709b303f801723c327472_c50cc8ab7c5008f50a38e70d_0000000276361,2,32.66079,36.561863
1943,5d2709b303f801723c327472_c50cc8ab7c5008f50a38e70d_0000000282466,2,33.11003,39.99001
1944,5d2709b303f801723c327472_c50cc8ab7c5008f50a38e70d_0000000290671,2,36.635666,42.13599
1945,5d2709b303f801723c327472_c50cc8ab7c5008f50a38e70d_0000000300248,2,35.031384,50.36613
1946,5d2709b303f801723c327472_c50cc8ab7c5008f50a38e70d_0000000304741,2,35.031384,50.36613
1947,5d2709b303f801723c327472_c50cc8ab7c5008f50a38e70d_0000000311657,2,35.031384,50.36613
1948,5d2709b303f801723c327472_e39b941dd2bcc2bffdc433b1_0000000000018,2,210.8303,76.26999
1949,5d2709b303f801723c327472_e39b941dd2bcc2bffdc433b1_0000000005038,2,210.16248,76.14411
1950,5d2709b303f801723c327472_e39b941dd2bcc2bffdc433b1_0000000015405,2,201.85208,75.30268
1951,5d2709b303f801723c327472_e39b941dd2bcc2bffdc433b1_0000000020823,2,199.01698,73.941826
1952,5d2709b303f801723c327472_e39b941dd2bcc2bffdc433b1_0000000030377,2,193.00427,76.20959
1953,5d2709b303f801723c327472_e39b941dd2bcc2bffdc433b1_0000000039369,2,186.96893,79.50025
1954,5d2709b303f801723c327472_e39b941dd2bcc2bffdc433b1_0000000047418,2,183.9002,88.20191
1955,5d2709b303f801723c327472_e39b941dd2bcc2bffdc433b1_0000000057783,2,185.22443,94.717834
1956,5d2709b303f801723c327472_e39b941dd2bcc2bffdc433b1_0000000069130,2,182.02927,93.35387
1957,5d2709b303f801723c327472_e39b941dd2bcc2bffdc433b1_0000000081098,2,171.51178,95.870895
1958,5d2709b303f801723c327472_e39b941dd2bcc2bffdc433b1_0000000091721,2,162.75887,94.93957
1959,5d2709b303f801723c327472_e39b941dd2bcc2bffdc433b1_0000000102479,2,157.95958,94.830284
1960,5d2709b303f801723c327472_e39b941dd2bcc2bffdc433b1_0000000108361,2,153.58894,96.070755
1961,5d2709b303f801723c327472_ee89473de9b2774fd7d8f029_0000000000007,2,210.8303,76.26999
1962,5d2709b303f801723c327472_ee89473de9b2774fd7d8f029_0000000007523,2,201.85208,75.30268
1963,5d2709b303f801723c327472_ee89473de9b2774fd7d8f029_0000000012404,2,200.49026,77.23604
1964,5d2709b303f801723c327472_ee89473de9b2774fd7d8f029_0000000024938,2,188.8835,75.953224
1965,5d2709b303f801723c327472_ee89473de9b2774fd7d8f029_0000000035191,2,183.50955,84.897026
1966,5d2709b303f801723c327472_ee89473de9b2774fd7d8f029_0000000046104,2,181.9759,85.77785
1967,5d2709b303f801723c327472_ee89473de9b2774fd7d8f029_0000000061251,2,185.22443,94.717834
1968,5d2709b303f801723c327472_ee89473de9b2774fd7d8f029_0000000078571,2,182.02927,93.35387
1969,5d2709b303f801723c327472_ee89473de9b2774fd7d8f029_0000000090552,2,180.7,95.42267
1970,5d2709b303f801723c327472_ee89473de9b2774fd7d8f029_0000000099188,2,172.0881,92.78769
1971,5d2709b303f801723c327472_ee89473de9b2774fd7d8f029_0000000111653,2,164.44162,93.52366
1972,5d2709b303f801723c327472_ee89473de9b2774fd7d8f029_0000000124671,2,154.2639,92.38801
1973,5d2709b303f801723c327472_ee89473de9b2774fd7d8f029_0000000133056,2,146.36266,94.06812
1974,5d2709b303f801723c327472_ee89473de9b2774fd7d8f029_0000000145097,2,141.4567,91.942566
1975,5d2709b303f801723c327472_ee89473de9b2774fd7d8f029_0000000152698,2,137.0179,93.43768
1976,5d2709b303f801723c327472_ee89473de9b2774fd7d8f029_0000000160205,2,131.43933,92.84862
1977,5d2709b303f801723c327472_ee89473de9b2774fd7d8f029_0000000171193,2,124.26564,93.25667
1978,5d2709b303f801723c327472_ee89473de9b2774fd7d8f029_0000000180581,2,119.00831,91.96327
1979,5d2709b303f801723c327472_ee89473de9b2774fd7d8f029_0000000188737,2,112.175224,90.76066
1980,5d2709b303f801723c327472_ee89473de9b2774fd7d8f029_0000000201980,2,98.996735,93.32238
1981,5d2709b303f801723c327472_ee89473de9b2774fd7d8f029_0000000214511,2,90.956726,86.284065
1982,5d2709b303f801723c327472_ee89473de9b2774fd7d8f029_0000000225230,2,78.86384,83.79157
1983,5d2709b303f801723c327472_2bc46d57dc3f3ba0480e9f08_0000000000011,3,96.33956,85.83756
1984,5d2709b303f801723c327472_2bc46d57dc3f3ba0480e9f08_0000000011806,3,87.91093,85.7212
1985,5d2709b303f801723c327472_2bc46d57dc3f3ba0480e9f08_0000000028125,3,84.6566,83.44865
1986,5d2709b303f801723c327472_2bc46d57dc3f3ba0480e9f08_0000000036379,3,79.21295,85.20425
1987,5d2709b303f801723c327472_2bc46d57dc3f3ba0480e9f08_0000000050359,3,63.530457,78.50489
1988,5d2709b303f801723c327472_2bc46d57dc3f3ba0480e9f08_0000000067615,3,63.233032,84.52043
1989,5d2709b303f801723c327472_2bc46d57dc3f3ba0480e9f08_0000000074638,3,63.233032,84.52043
1990,5d2709b303f801723c327472_2bc46d57dc3f3ba0480e9f08_0000000086291,3,63.530457,78.50489
1991,5d2709b303f801723c327472_2bc46d57dc3f3ba0480e9f08_0000000094581,3,63.530457,78.50489
1992,5d2709b303f801723c327472_2bc46d57dc3f3ba0480e9f08_0000000108877,3,57.487755,66.71277
1993,5d2709b303f801723c327472_2bc46d57dc3f3ba0480e9f08_0000000120556,3,55.46192,63.25042
1994,5d2709b303f801723c327472_2bc46d57dc3f3ba0480e9f08_0000000132007,3,51.233086,62.037518
1995,5d2709b303f801723c327472_2bc46d57dc3f3ba0480e9f08_0000000144269,3,43.651413,59.83044
1996,5d2709b303f801723c327472_2bc46d57dc3f3ba0480e9f08_0000000151311,3,41.966877,57.561653
1997,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000000007,3,115.319115,89.12558
1998,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000007832,3,108.64768,88.69206
1999,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000018762,3,103.010124,89.81192
2000,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000027307,3,98.79968,87.75599
2001,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000036019,3,96.33956,85.83756
2002,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000045778,3,88.676346,84.29873
2003,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000051965,3,84.04672,85.92407
2004,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000060053,3,79.21295,85.20425
2005,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000071711,3,68.60542,82.384254
2006,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000086966,3,63.530457,78.50489
2007,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000094094,3,61.351517,72.06036
2008,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000101508,3,57.487755,66.71277
2009,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000112517,3,51.233086,62.037518
2010,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000124177,3,43.651413,59.83044
2011,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000137923,3,43.651413,59.83044
2012,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000144909,3,43.651413,59.83044
2013,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000152234,3,43.651413,59.83044
2014,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000166590,3,38.49712,48.127457
2015,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000175151,3,38.49712,48.127457
2016,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000183746,3,37.967308,41.713707
2017,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000205572,3,37.967308,41.713707
2018,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000215377,3,29.417393,43.82497
2019,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000231233,3,26.211536,37.79347
2020,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000248479,3,29.417393,43.82497
2021,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000256157,3,27.334179,43.961597
2022,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000263247,3,29.417393,43.82497
2023,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000272684,3,27.102003,48.8553
2024,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000280584,3,30.687548,48.59821
2025,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000288839,3,32.06904,57.462597
2026,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000295050,3,32.06904,57.462597
2027,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000302037,3,30.056498,60.592163
2028,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000308155,3,34.55915,63.35386
2029,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000314001,3,30.045176,66.074
2030,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000323098,3,31.852945,70.10037
2031,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000331262,3,32.791107,76.78325
2032,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000341895,3,36.029743,84.35119
2033,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000351675,3,36.17587,90.42728
2034,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000365821,3,41.90435,88.76397
2035,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000373861,3,46.661545,93.28988
2036,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000380642,3,50.03633,92.479195
2037,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000388898,3,55.821644,91.939095
2038,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000399056,3,60.475193,89.41167
2039,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000411537,3,61.699806,92.10814
2040,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000421749,3,67.10587,89.48869
2041,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000436995,3,82.65534,93.71747
2042,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000447908,3,91.268166,94.59569
2043,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000462857,3,99.06976,97.317406
2044,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000473660,3,107.2662,91.14551
2045,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000486901,3,119.41641,96.51768
2046,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000494770,3,119.41641,96.51768
2047,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000510068,3,132.49393,102.5429
2048,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000520480,3,137.03375,102.19978
2049,5d2709b303f801723c327472_4affd104e0ec7a7806edfa78_0000000532476,3,148.9028,102.19811
2050,5d2709b303f801723c327472_796c8d48da4b59d8c47d2c3a_0000000000007,3,186.48143,77.864296
2051,5d2709b303f801723c327472_796c8d48da4b59d8c47d2c3a_0000000009598,3,186.48143,77.864296
2052,5d2709b303f801723c327472_796c8d48da4b59d8c47d2c3a_0000000023635,3,179.45563,85.680305
2053,5d2709b303f801723c327472_796c8d48da4b59d8c47d2c3a_0000000035569,3,180.5365,92.98194
2054,5d2709b303f801723c327472_796c8d48da4b59d8c47d2c3a_0000000046512,3,181.4049,100.11971
2055,5d2709b303f801723c327472_796c8d48da4b59d8c47d2c3a_0000000058135,3,187.86821,103.09249
2056,5d2709b303f801723c327472_796c8d48da4b59d8c47d2c3a_0000000079038,3,203.11885,97.310814
2057,5d2709b303f801723c327472_79dbd47db3541d41acf3645c_0000000000009,3,149.42622,95.49205
2058,5d2709b303f801723c327472_79dbd47db3541d41acf3645c_0000000006016,3,142.98805,94.14585
2059,5d2709b303f801723c327472_79dbd47db3541d41acf3645c_0000000017152,3,136.22675,94.07755
2060,5d2709b303f801723c327472_79dbd47db3541d41acf3645c_0000000033641,3,125.23858,95.81778
